Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Personalised Message On Cake (product.metafields.custom.personalised_message_on_cake),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Allergen information (product.metafields.shopify.allergen-information),Flavor (product.metafields.shopify.flavor),Flour/Grain type (product.metafields.shopify.flour-grain-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
18-happy-birthday-space,"18"" Happy Birthday Space","",CAKE CORNER,Arts & Entertainment > Party & Celebration > Party Supplies > Balloons,Accessories,"",true,Title,Default Title,,,,,,,,,0.0,shopify,10,deny,manual,3.32,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/bl025hl18xx.jpg?v=1768654237,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,active
18-happy-birthday-party,"18"" Happy Birthday Party","",CAKE CORNER,Arts & Entertainment > Party & Celebration > Party Supplies > Balloons,Accessories,"",true,Title,Default Title,,,,,,,,,0.0,shopify,10,deny,manual,3.32,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/bl026hl18xx.jpg?v=1768654141,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,active
18-happy-birthday-shark,"18"" Happy Birthday Shark","",CAKE CORNER,Arts & Entertainment > Party & Celebration > Party Supplies > Balloons,Accessories,"",true,Title,Default Title,,,,,,,,,0.0,shopify,10,deny,manual,3.32,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/bl027hl18xx.jpg?v=1768654058,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,active
18-happy-birthday-whale,"18"" Happy Birthday Whale","",CAKE CORNER,Arts & Entertainment > Party & Celebration > Party Supplies > Balloons,Accessories,"",true,Title,Default Title,,,,,,,,,0.0,shopify,10,deny,manual,3.32,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/bl028hl18xx.jpg?v=1768653968,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,active
18-love-you-mum,"18"" Love You Mum","",CAKE CORNER,Arts & Entertainment > Party & Celebration > Party Supplies > Balloons,Accessories,"",true,Title,Default Title,,,,,,,,,0.0,shopify,10,deny,manual,3.32,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/bl029hl18xx.jpg?v=1768653873,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,active
18-happy-birthday-pink,"18"" Happy Birthday Pink","",CAKE CORNER,Arts & Entertainment > Party & Celebration > Party Supplies > Balloons,Accessories,"",true,Title,Default Title,,,,,,,,,0.0,shopify,10,deny,manual,3.32,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/bl030hl18xx.jpg?v=1768653729,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,active
18-happy-birthday-dad,"18"" Happy Birthday Dad","",CAKE CORNER,Arts & Entertainment > Party & Celebration > Party Supplies > Balloons,Accessories,"",true,Title,Default Title,,,,,,,,,0.0,shopify,10,deny,manual,3.32,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/bl031hl18xx.jpg?v=1768653620,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,active
18-glitter-ballon,"18"" Glitter Ballon","",CAKE CORNER,Arts & Entertainment > Party & Celebration > Party Supplies > Balloons,Accessories,"",true,Title,Default Title,,,,,,,,,0.0,shopify,10,deny,manual,3.32,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/balloon_1.jpg?v=1768653534,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,active
18-happy-birthday-plka-dot-ballon,"18"" Happy Birthday Plka Dot Ballon","",CAKE CORNER,Arts & Entertainment > Party & Celebration > Party Supplies > Balloons,Accessories,"",true,Title,Default Title,,,,,,,,,0.0,shopify,10,deny,manual,3.32,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/bl036hl18xx.jpg?v=1768653453,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,active
18-congratulations-ballon,"18"" Congratulations Ballon","",CAKE CORNER,Arts & Entertainment > Party & Celebration > Party Supplies > Balloons,Accessories,"",true,Title,Default Title,,,,,,,,,0.0,shopify,10,deny,manual,3.32,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/bl037hl17xx.jpg?v=1768653339,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,active
18-cupcake-birthday-ballon,"18"" Cupcake Birthday Ballon","",CAKE CORNER,Arts & Entertainment > Party & Celebration > Party Supplies > Balloons,Accessories,"",true,Title,Default Title,,,,,,,,,0.0,shopify,10,deny,manual,3.32,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/bl010.jpg?v=1768652966,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,active
18-princess-birthday-ballon,"18"" Princess Birthday Ballon","",CAKE CORNER,Arts & Entertainment > Party & Celebration > Party Supplies > Balloons,Accessories,"",true,Title,Default Title,,,,,,,,,0.0,shopify,10,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/bl011.jpg?v=1768652855,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,active
18-girl-birthday-ballon,"18"" Girl Birthday Ballon","",CAKE CORNER,Arts & Entertainment > Party & Celebration > Party Supplies > Balloons,Accessories,"",true,Title,Default Title,,,,,,,,,0.0,shopify,10,deny,manual,3.32,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/bl012.jpg?v=1768652733,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,active
18-candle-birthday-ballon,"18"" Candle Birthday Ballon","",CAKE CORNER,Arts & Entertainment > Party & Celebration > Party Supplies > Balloons,Accessories,"",true,Title,Default Title,,,,,,,,,0.0,shopify,10,deny,manual,3.32,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/bl013.jpg?v=1768652615,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,active
18-firework-birthday-ballon,"18"" Firework Birthday Ballon","",CAKE CORNER,Arts & Entertainment > Party & Celebration > Party Supplies > Balloons,Accessories,"",true,Title,Default Title,,,,,,,,,0.0,shopify,10,deny,manual,3.32,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/bl014.jpg?v=1768652506,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,active
18-leopard-birthday-ballon,"18"" Leopard Birthday Ballon","",CAKE CORNER,Arts & Entertainment > Party & Celebration > Party Supplies > Balloons,Accessories,"",true,Title,Default Title,,,,,,,,,0.0,shopify,10,deny,manual,3.32,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/bl015.jpg?v=1768652378,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,active
28-plane-ballon,"28"" Plane Ballon","",CAKE CORNER,Arts & Entertainment > Party & Celebration > Party Supplies > Balloons,Accessories,"",true,Title,Default Title,,,,,,,,,0.0,shopify,10,deny,manual,4.16,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/bl020hl1lxx_01.jpg?v=1768652249,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,active
21-shark-ballon,"21"" Shark Ballon","",CAKE CORNER,Arts & Entertainment > Party & Celebration > Party Supplies > Balloons,Accessories,"",true,Title,Default Title,,,,,,,,,0.0,shopify,10,deny,manual,2.49,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/bl016ar1sxx_01.jpg?v=1768652144,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,active
21-bunny-balloon,"21"" Bunny Balloon","",CAKE CORNER,Arts & Entertainment > Party & Celebration > Party Supplies > Balloons,Accessories,"",true,Title,Default Title,,,,,,,,,0.0,shopify,10,deny,manual,2.49,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/bl018ar1sxx_01.jpg?v=1768651677,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,active
18-heart-balloon,"18"" Heart Balloon","",CAKE CORNER,Arts & Entertainment > Party & Celebration > Party Supplies > Balloons,Accessories,"",true,Title,Default Title,,,,,,,,,0.0,shopify,10,deny,manual,3.32,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/bl034hl18r1.jpg?v=1768651572,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,active
eid-mubarik-topper-rustic,Eid Mubarik Topper (Rustic),"",CAKE CORNER,Arts & Entertainment > Party & Celebration > Gift Giving,Accessories,"",true,Title,Default Title,,,,,,,,,0.0,shopify,10,deny,manual,1.69,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/eid_mubarak_topper_2.jpg?v=1768651420,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,active
number-candle,Number Candle,"",CAKE CORNER,Arts & Entertainment > Party & Celebration > Party Supplies > Birthday Candles,Accessories,"",true,Title,Default Title,,,,,,,,,0.0,shopify,10,deny,manual,0.83,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/bRErC_1.jpg?v=1774798355,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,active
champagne-candle-set,Champagne Candle Set,"",CAKE CORNER,Arts & Entertainment > Party & Celebration > Party Supplies > Birthday Candles,Accessories,"",true,Title,Default Title,,,,,,,,,0.0,shopify,10,deny,manual,1.66,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/9o12M.jpg?v=1774798391,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,active
happy-birthday-candle-set,Happy Birthday Candle Set,"",CAKE CORNER,Arts & Entertainment > Party & Celebration > Party Supplies > Birthday Candles,Accessories,"",true,Title,Default Title,,,,,,,,,0.0,shopify,10,deny,manual,2.08,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/VP2ua.jpg?v=1774798424,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,active
animals-candle-set,Animals Candle set,"",CAKE CORNER,Arts & Entertainment > Party & Celebration > Party Supplies > Birthday Candles,Accessories,"",true,Title,Default Title,,,,,,,,,0.0,shopify,10,deny,manual,2.49,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/UARtY.jpg?v=1774798448,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,active
enchanted-mermaid-under-the-sea-cake,Enchanted Mermaid Under-the-Sea Cake,"<p data-path-to-node=""1"">Dive into a world of magic with our Enchanted Mermaid Birthday Cake! Perfectly designed for your little mermaid's special day, this cake captures the wonder of the ocean with its vibrant colors and whimsical marine details.</p>
<ul data-path-to-node=""4"">
<li>
<p data-path-to-node=""4,0,0""><b data-path-to-node=""4,0,0"" data-index-in-node=""0"">Whimsical Mermaid Toppers:</b> Features a charming 3D mermaid figure and a shimmering, sequined pink mermaid tail centerpiece.</p>
</li>
<li>
<p data-path-to-node=""4,1,0""><b data-path-to-node=""4,1,0"" data-index-in-node=""0"">Oceanic Color Palette:</b> A beautiful three-tone ombré buttercream finish transitioning from deep purple to soft white and sea blue.</p>
</li>
<li>
<p data-path-to-node=""4,2,0""><b data-path-to-node=""4,2,0"" data-index-in-node=""0"">Marine Life Accents:</b> Adorned with golden seashells, starfish, and delicate blue coral-style piping.</p>
</li>
<li>
<p data-path-to-node=""4,3,0""><b data-path-to-node=""4,3,0"" data-index-in-node=""0"">Gleaming Gold Details:</b> Includes a stunning gold-mirrored ""Happy Birthday"" shell topper and a large decorative mermaid fin at the base.</p>
</li>
<li>
<p data-path-to-node=""4,4,0""><b data-path-to-node=""4,4,0"" data-index-in-node=""0"">Personalized Branding:</b> Hand-piped custom name in a sea-foam blue script on a professional silver cake board.</p>
</li>
</ul>
<p data-path-to-node=""7""><b data-path-to-node=""7"" data-index-in-node=""0"">Make a splash at her next party!</b><span data-path-to-node=""7"" data-index-in-node=""0""> </span><b data-path-to-node=""7"" data-index-in-node=""34"">Order the Enchanted Mermaid Cake Today</b></p>",CAKE CORNER,"Food, Beverages & Tobacco > Food Items > Bakery > Cakes & Dessert Bars > Cakes",Cake,"#BakeryLife, #BirthdayInspo, #CakeArt, #CakeCorner, #CustomCakes, #GirlsBirthdayCake, #KidsCakes, #MermaidBirthday, #MermaidCake, #MermaidTail, #OceanTheme, #UnderTheSeaParty",true,Flavor,red-velvet,product.metafields.shopify.flavor,Size,"6""",,,,,,0.0,shopify,20,deny,manual,45.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/IMG-20251229-WA0042.jpg?v=1767713984,1,"",false,,"Make waves with our Enchanted Mermaid Birthday Cake! Featuring a sequined tail, 3D mermaid, and gold seashell accents. Order this magical custom cake today!",,,,,,,,,,,,,,,,eggs; milk; wheat,red-velvet; choclate-sponge; victoria-sponge,wheat,,kg,,,active
enchanted-mermaid-under-the-sea-cake,,,,,,,,,red-velvet,,,"8""",,,,,,0.0,shopify,20,deny,manual,65.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
enchanted-mermaid-under-the-sea-cake,,,,,,,,,red-velvet,,,"10""",,,,,,0.0,shopify,20,deny,manual,82.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
enchanted-mermaid-under-the-sea-cake,,,,,,,,,choclate-sponge,,,"6""",,,,,,0.0,shopify,20,deny,manual,45.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
enchanted-mermaid-under-the-sea-cake,,,,,,,,,choclate-sponge,,,"8""",,,,,,0.0,shopify,20,deny,manual,65.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
enchanted-mermaid-under-the-sea-cake,,,,,,,,,choclate-sponge,,,"10""",,,,,,0.0,shopify,20,deny,manual,82.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
enchanted-mermaid-under-the-sea-cake,,,,,,,,,victoria-sponge,,,"6""",,,,,,0.0,shopify,20,deny,manual,42.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
enchanted-mermaid-under-the-sea-cake,,,,,,,,,victoria-sponge,,,"8""",,,,,,0.0,shopify,20,deny,manual,62.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
enchanted-mermaid-under-the-sea-cake,,,,,,,,,victoria-sponge,,,"10""",,,,,,0.0,shopify,20,deny,manual,78.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
midnight-rose-gold-celebration-cake,Midnight Rose & Gold Celebration Cake (Tall Cake),"<p data-path-to-node=""1"">Make a bold statement with this artistic multi-tiered birthday creation. Featuring a striking contrast between deep midnight purple and soft candy pink buttercream, this cake is designed for those who love a blend of modern edge and floral elegance.</p>
<ul data-path-to-node=""4"">
<li>
<p data-path-to-node=""4,0,0""><b data-index-in-node=""0"" data-path-to-node=""4,0,0"">Dual-Tone Artistry:</b> A sophisticated color-block design with a textured, hand-painted transition between deep purple and pink frosting.</p>
</li>
<li>
<p data-path-to-node=""4,1,0""><b data-index-in-node=""0"" data-path-to-node=""4,1,0"">Golden Glamour:</b> Adorned with various sizes of edible gold spheres, metallic rods, and shimmering stars for a high-end finish.</p>
</li>
<li>
<p data-path-to-node=""4,2,0""><b data-index-in-node=""0"" data-path-to-node=""4,2,0"">Floral Accents:</b> Topped with a beautiful arrangement of delicate silk roses, white blossoms, and dried gold wheat stems.</p>
</li>
<li>
<p data-path-to-node=""4,3,0""><b data-index-in-node=""0"" data-path-to-node=""4,3,0"">Custom Milestones:</b> Includes a metallic ""31"" candle set and a ""Happy Birthday"" acrylic topper, with personalized name piping on the silver board.</p>
</li>
<li>
<p data-path-to-node=""4,4,0""><b data-index-in-node=""0"" data-path-to-node=""4,4,0"">Intricate Details:</b> Finished with tiny pink pearl piping and a large, realistic fondant rose at the base.</p>
</li>
</ul>
<p data-path-to-node=""7""><b data-index-in-node=""0"" data-path-to-node=""7"">Ready to shine on your big day?</b> <b data-index-in-node=""33"" data-path-to-node=""7"">Order Your Custom Floral &amp; Gold Cake Today</b></p>",CAKE CORNER,"Food, Beverages & Tobacco > Food Items > Bakery > Cakes & Dessert Bars > Cakes",Cake,"#31stBirthday, #BirthdayInspo, #CakeArt, #CakeCorner, #CustomCakes, #ElegantCelebration, #FloralCakes, #GoldCakeAccents, #LuxuryBaking, #ModernCakeDesign, #PinkAndPurpleCake, #PinkRoseCake",true,Flavor,red-velvet,product.metafields.shopify.flavor,Size,"6""",,,,,,0.0,shopify,12,deny,manual,44.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/13c6ba1a-1f7a-4764-b251-0701f9e45800.jpg?v=1768651735,1,"",false,,"Order our Midnight Rose & Gold Celebration Cake for a trendy birthday. Features pink & purple buttercream, gold accents, and floral toppers. Customise yours now!",,,,,,,,,,,,,,,,eggs; milk; wheat,red-velvet; choclate-sponge; victoria-sponge,wheat,,kg,,,active
midnight-rose-gold-celebration-cake,,,,,,,,,red-velvet,,,"8""",,,,,,0.0,shopify,12,deny,manual,59.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/IMG-20251229-WA0030.jpg?v=1768651735,2,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,
midnight-rose-gold-celebration-cake,,,,,,,,,red-velvet,,,"10""",,,,,,0.0,shopify,12,deny,manual,79.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
midnight-rose-gold-celebration-cake,,,,,,,,,choclate-sponge,,,"6""",,,,,,0.0,shopify,12,deny,manual,44.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
midnight-rose-gold-celebration-cake,,,,,,,,,choclate-sponge,,,"8""",,,,,,0.0,shopify,12,deny,manual,59.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
midnight-rose-gold-celebration-cake,,,,,,,,,choclate-sponge,,,"10""",,,,,,0.0,shopify,12,deny,manual,79.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
midnight-rose-gold-celebration-cake,,,,,,,,,victoria-sponge,,,"6""",,,,,,0.0,shopify,12,deny,manual,39.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
midnight-rose-gold-celebration-cake,,,,,,,,,victoria-sponge,,,"8""",,,,,,0.0,shopify,12,deny,manual,54.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
midnight-rose-gold-celebration-cake,,,,,,,,,victoria-sponge,,,"10""",,,,,,0.0,shopify,12,deny,manual,74.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
raspberry-gold-elegance-birthday-cake,Raspberry & Gold Elegance Birthday Cake,"<p data-path-to-node=""2"">Add a touch of sophisticated sweetness to your celebration with this beautifully crafted birthday cake. Coated in smooth, white-ribbed buttercream and topped with a mountain of fresh, tart raspberries, this cake is the perfect balance of luxury and fresh flavor.</p>
<ul data-path-to-node=""5"">
<li>
<p data-path-to-node=""5,0,0""><b data-path-to-node=""5,0,0"" data-index-in-node=""0"">Fresh Raspberry Topping:</b> A generous centerpiece of vibrant, hand-picked raspberries for a natural, fruity burst.</p>
</li>
<li>
<p data-path-to-node=""5,1,0""><b data-path-to-node=""5,1,0"" data-index-in-node=""0"">Artisanal Buttercream:</b> Expertly piped swirls and a classic ribbed texture provide a clean, elegant finish.</p>
</li>
<li>
<p data-path-to-node=""5,2,0""><b data-path-to-node=""5,2,0"" data-index-in-node=""0"">Golden Accents:</b> Decorated with edible gold pearls, stars, and metallic beads for a shimmering, festive look.</p>
</li>
<li>
<p data-path-to-node=""5,3,0""><b data-path-to-node=""5,3,0"" data-index-in-node=""0"">Custom Cake Topper:</b> Features a gleaming ""Happy Birthday"" acrylic topper and personalized name writing on the base.</p>
</li>
<li>
<p data-path-to-node=""5,4,0""><b data-path-to-node=""5,4,0"" data-index-in-node=""0"">Unique Details:</b> Includes a signature green chocolate bar accent and delicate pink pearls for added visual charm.<br></p>
</li>
</ul>
<p><b data-path-to-node=""8"" data-index-in-node=""0"">Make their day unforgettable! <b data-path-to-node=""8"" data-index-in-node=""31"">Order the Raspberry Elegance Cake Today</b></b></p>",CAKE CORNER,"Food, Beverages & Tobacco > Food Items > Bakery > Cakes & Dessert Bars > Cakes",Cake,"#BakeryLife, #BirthdayVibes, #CakeDecorating, #CakesOfInstagram, #CustomCakes, #ElegantCakes, #FreshBerryCake, #GoldCake, #LuxuryDesserts, #RaspberryCake",true,Flavor,choclate-sponge,product.metafields.shopify.flavor,Size,"6""",,,,,,0.0,shopify,15,deny,manual,39.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/35686d39-b87f-4716-a3c4-24285b7d04c3.jpg?v=1768653970,1,"",false,,"Celebrate in style with our Raspberry & Gold Birthday Cake. Featuring fresh berries, elegant buttercream, and golden accents. Perfect for your next big event!",,,,,,,,,,,,,,,,eggs; milk; wheat,raspberry; choclate-sponge; victoria-sponge; red-velvet,wheat,,kg,,,active
raspberry-gold-elegance-birthday-cake,,,,,,,,,choclate-sponge,,,"8""",,,,,,0.0,shopify,15,deny,manual,49.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/IMG-20251229-WA0022.jpg?v=1768653970,2,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,
raspberry-gold-elegance-birthday-cake,,,,,,,,,choclate-sponge,,,"10""",,,,,,0.0,shopify,15,deny,manual,59.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
raspberry-gold-elegance-birthday-cake,,,,,,,,,victoria-sponge,,,"6""",,,,,,0.0,shopify,15,deny,manual,34.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
raspberry-gold-elegance-birthday-cake,,,,,,,,,victoria-sponge,,,"8""",,,,,,0.0,shopify,15,deny,manual,42.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
raspberry-gold-elegance-birthday-cake,,,,,,,,,victoria-sponge,,,"10""",,,,,,0.0,shopify,15,deny,manual,54.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
raspberry-gold-elegance-birthday-cake,,,,,,,,,red-velvet,,,"6""",,,,,,0.0,shopify,15,deny,manual,39.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
raspberry-gold-elegance-birthday-cake,,,,,,,,,red-velvet,,,"8""",,,,,,0.0,shopify,15,deny,manual,49.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
raspberry-gold-elegance-birthday-cake,,,,,,,,,red-velvet,,,"10""",,,,,,0.0,shopify,15,deny,manual,59.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
the-designer-chic-birthday-cake,The Designer DIOR Chic Birthday Cake (Tall Cake),"<p data-path-to-node=""2"">Celebrate in high-fashion style with this stunning, multi-tiered masterpiece. Draped in elegant lilac buttercream with a sophisticated ""torn paper"" effect, this cake showcases iconic designer elements that make it the ultimate centerpiece for any fashionista's big day.</p>
<ul data-path-to-node=""5"">
<li>
<p data-path-to-node=""5,0,0""><b data-path-to-node=""5,0,0"" data-index-in-node=""0"">Designer Branding:</b> Features edible hand-crafted shopping bags and patterns inspired by luxury brands like Cartier, Dior, Gucci, Chanel, and YSL.</p>
</li>
<li>
<p data-path-to-node=""5,1,0""><b data-path-to-node=""5,1,0"" data-index-in-node=""0"">Signature Styling:</b> A trendy ""fault line"" or torn-edge lilac buttercream finish that adds texture and modern flair.</p>
</li>
<li>
<p data-path-to-node=""5,2,0""><b data-path-to-node=""5,2,0"" data-index-in-node=""0"">Personalized Touch:</b> Custom birthday messaging on the gold-finished base to make the recipient feel like a VIP.</p>
</li>
<li>
<p data-path-to-node=""5,3,0""><b data-path-to-node=""5,3,0"" data-index-in-node=""0"">Premium Quality:</b> Baked with top-tier ingredients, ensuring the taste is as luxurious as the design.</p>
</li>
</ul>
<p><b data-path-to-node=""8"" data-index-in-node=""0"">Ready to celebrate in style?</b> <b data-path-to-node=""8"" data-index-in-node=""30"">Order Your  Designer Chic Birthday Cake Now</b></p>",CAKE CORNER,"Food, Beverages & Tobacco > Food Items > Bakery > Cakes & Dessert Bars > Cakes",Cake,"#BirthdayCakeInspo, #CakeArt, #CakeCorner, #CakeDesign, #CustomBirthdays, #DesignerCake, #DiorCake, #EdibleArt, #FashionCake, #GucciCake, #LuxuryCakes, #LuxuryLifestyle",true,Flavor,red-velvet,product.metafields.shopify.flavor,Size,"8""",,,,,,0.0,shopify,20,deny,manual,149.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/05008af1-a7e1-4ab7-bcd6-f0e8b06aeb23.jpg?v=1768669222,1,"",false,,Elevate your celebration with our luxury Designer Chic Birthday Cake. Features iconic fashion branding & elegant lilac buttercream. Order your custom cake today!,,,,,,,,,,,,,,,,eggs; milk; wheat,red-velvet; choclate-sponge; victoria-sponge,wheat,,kg,,,active
